SATZART;AGS;NAME;EWZ;EW_M;EW_W;EW_D;EW_A;ALTER_1;ALTER_2;ALTER_3;ALTER_4;ALTER_5
60;160715012036;Isseroda;  553;  292;  260;  552;  0;  96;  58;  181;  117;  100
60;160715012057;Mönchenholzhausen; 1 569;  792;  777; 1 557;  12;  240;  188;  499;  419;  223
60;160715012065;Niederzimmern; 1 012;  516;  496; 1 012;  0;  168;  137;  318;  239;  150
60;160715012067;Nohra; 1 684;  858;  827; 1 639;  46;  283;  249;  524;  398;  231
60;160715012073;Ottstedt a. Berge;  250;  126;  124;  250;  0;  43;  25;  89;  59;  34
60;160715012088;Troistedt;  190;  93;  96;  189;  0;  20;  19;  57;  55;  38
50;160715051;Bad Sulza, Stadt; 7 638; 3 747; 3 890; 7 595;  42; 1 007;  950; 2 097; 1 892; 1 691
60;160715051002;Auerstedt;  457;  223;  234;  457;  0;  62;  60;  126;  109;  100
60;160715051004;Bad Sulza, Stadt; 2 877; 1 389; 1 488; 2 853;  24;  376;  372;  750;  676;  703
60;160715051015;Eberstedt;  217;  113;  103;  216;  0;  24;  32;  66;  52;  42
60;160715051018;Flurstedt;  245;  121;  123;  241;  3;  24;  30;  62;  70;  58
60;160715051021;Gebstedt;  290;  137;  153;  278;  12;  40;  37;  93;  71;  49
60;160715051022;Großheringen;  685;  331;  354;  685;  0;  97;  92;  184;  176;  136
60;160715051044;Ködderitzsch;  117;  58;  59;  117;  0;  15;  19;  30;  34;  19
60;160715051064;Niedertrebra;  803;  397;  406;  800;  3;  106;  102;  221;  190;  184
60;160715051069;Obertrebra;  286;  143;  143;  286;  0;  53;  28;  90;  59;  56
60;160715051077;Rannstedt;  180;  84;  95;  179;  0;  21;  31;  53;  45;  29
60;160715051078;Reisdorf;  314;  160;  155;  315;  0;  41;  34;  89;  85;  66
60;160715051083;Schmiedehausen;  415;  212;  204;  416;  0;  52;  34;  100;  127;  103
60;160715051094;Wickerstedt;  752;  379;  373;  752;  0;  96;  79;  233;  198;  146
40;16072;Sonneberg; 58 943; 28 870; 30 070; 58 300;  650; 7 100; 7 030; 15 890; 14 230; 14 690
50;160720002;Effelder-Rauenstein; 3 555; 1 762; 1 793; 3 540;  15;  450;  402; 1 006;  867;  830
60;160720002002;Effelder-Rauenstein; 3 555; 1 762; 1 793; 3 540;  15;  450;  402; 1 006;  867;  830
50;160720005;Föritz; 3 532; 1 752; 1 780; 3 517;  15;  456;  451; 1 061;  853;  711
60;160720005005;Föritz; 3 532; 1 752; 1 780; 3 517;  15;  456;  451; 1 061;  853;  711
50;160720009;Judenbach; 2 485; 1 243; 1 242; 2 482;  3;  338;  290;  681;  629;  547
60;160720009009;Judenbach; 2 485; 1 243; 1 242; 2 482;  3;  338;  290;  681;  629;  547
50;160720011;Lauscha, Stadt; 3 607; 1 752; 1 855; 3 600;  7;  386;  365;  920;  931; 1 005
60;160720011011;Lauscha, Stadt; 3 607; 1 752; 1 855; 3 600;  7;  386;  365;  920;  931; 1 005
50;160720012;Mengersgereuth-Hämmern; 2 727; 1 340; 1 387; 2 715;  12;  363;  309;  779;  684;  592
60;160720012012;Mengersgereuth-Hämmern; 2 727; 1 340; 1 387; 2 715;  12;  363;  309;  779;  684;  592
50;160720014;Neuhaus-Schierschnitz; 3 174; 1 586; 1 588; 3 165;  9;  387;  390;  909;  737;  751
60;160720014014;Neuhaus-Schierschnitz; 3 174; 1 586; 1 588; 3 165;  9;  387;  390;  909;  737;  751
50;160720018;Sonneberg, Stadt; 21 970; 10 540; 11 430; 21 640;  330; 2 780; 2 730; 5 830; 5 040; 5 590
60;160720018018;Sonneberg, Stadt; 21 970; 10 540; 11 430; 21 640;  330; 2 780; 2 730; 5 830; 5 040; 5 590
50;160720022;Oberland am Rennsteig; 2 259; 1 144; 1 115; 2 247;  12;  260;  240;  592;  588;  579
60;160720022022;Oberland am Rennsteig; 2 259; 1 144; 1 115; 2 247;  12;  260;  240;  592;  588;  579
50;160725050;Schalkau, Stadt; 3 647; 1 823; 1 824; 3 590;  57;  504;  420; 1 031;  869;  823
60;160725050001;Bachfeld;  501;  245;  256;  488;  13;  82;  47;  143;  137;  92
60;160725050015;Schalkau, Stadt; 3 146; 1 578; 1 568; 3 102;  44;  422;  373;  888;  732;  731
50;160725051;Neuhaus am Rennweg, Stadt; 6 606; 3 278; 3 328; 6 433;  173;  662;  808; 1 777; 1 740; 1 619
60;160725051006;Goldisthal;  506;  302;  204;  409;  97;  50;  75;  163;  109;  109
60;160725051013;Neuhaus am Rennweg, Stadt; 5 288; 2 576; 2 713; 5 228;  61;  548;  650; 1 412; 1 391; 1 288
60;160725051016;Scheibe-Alsbach;  583;  282;  301;  574;  9;  54;  62;  150;  160;  157
60;160725051017;Siegmundsburg;  229;  118;  110;  222;  6;  10;  21;  52;  80;  65
50;160725052;Steinach, Stadt; 5 381; 2 656; 2 725; 5 363;  18;  519;  621; 1 303; 1 293; 1 645
60;160725052019;Steinach, Stadt; 4 194; 2 071; 2 123; 4 182;  12;  422;  481; 1 034;  975; 1 282
60;160725052021;Steinheid; 1 187;  585;  602; 1 181;  6;  97;  140;  269;  318;  363
40;16073;Saalfeld-Rudolstadt; 113 267; 55 460; 57 800; 112 130; 1 140; 13 570; 13 560; 29 450; 26 790; 29 900
50;160730005;Bad Blankenburg, Stadt; 6 968; 3 343; 3 625; 6 904;  64;  804;  848; 1 750; 1 605; 1 961
60;160730005005;Bad Blankenburg, Stadt; 6 968; 3 343; 3 625; 6 904;  64;  804;  848; 1 750; 1 605; 1 961
50;160730028;Gräfenthal, Stadt; 2 231; 1 103; 1 128; 2 225;  6;  225;  243;  557;  550;  656
60;160730028028;Gräfenthal, Stadt; 2 231; 1 103; 1 128; 2 225;  6;  225;  243;  557;  550;  656
50;160730036;Kamsdorf; 2 748; 1 341; 1 407; 2 742;  6;  335;  360;  738;  643;  672
60;160730036036;Kamsdorf; 2 748; 1 341; 1 407; 2 742;  6;  335;  360;  738;  643;  672
50;160730042;Königsee, Stadt; 4 995; 2 432; 2 563; 4 970;  25;  573;  537; 1 263; 1 276; 1 346
60;160730042042;Königsee, Stadt; 4 995; 2 432; 2 563; 4 970;  25;  573;  537; 1 263; 1 276; 1 346
50;160730075;Rottenbach; 1 897;  990;  907; 1 851;  46;  219;  253;  494;  508;  423
60;160730075075;Rottenbach; 1 897;  990;  907; 1 851;  46;  219;  253;  494;  508;  423
50;160730076;Rudolstadt, Stadt; 23 067; 11 140; 11 920; 22 790;  280; 2 630; 2 760; 5 770; 5 270; 6 640
60;160730076076;Rudolstadt, Stadt; 23 067; 11 140; 11 920; 22 790;  280; 2 630; 2 760; 5 770; 5 270; 6 640
50;160730105;Remda-Teichel, Stadt; 3 026; 1 534; 1 492; 3 004;  22;  404;  402;  869;  750;  601
60;160730105105;Remda-Teichel, Stadt; 3 026; 1 534; 1 492; 3 004;  22;  404;  402;  869;  750;  601
50;160730106;Leutenberg, Stadt; 2 296; 1 126; 1 170; 2 266;  30;  288;  294;  591;  554;  569
60;160730106106;Leutenberg, Stadt; 2 296; 1 126; 1 170; 2 266;  30;  288;  294;  591;  554;  569
50;160730108;Saalfelder Höhe; 3 247; 1 637; 1 610; 3 241;  6;  458;  365;  994;  825;  605
60;160730108108;Saalfelder Höhe; 3 247; 1 637; 1 610; 3 241;  6;  458;  365;  994;  825;  605
50;160730109;Uhlstädt-Kirchhasel; 6 281; 3 203; 3 078; 6 250;  31;  820;  793; 1 711; 1 556; 1 401
60;160730109109;Uhlstädt-Kirchhasel; 6 281; 3 203; 3 078; 6 250;  31;  820;  793; 1 711; 1 556; 1 401
50;160730111;Unterwellenborn; 6 228; 3 123; 3 105; 6 201;  27;  804;  720; 1 797; 1 488; 1 419
60;160730111111;Unterwellenborn; 6 228; 3 123; 3 105; 6 201;  27;  804;  720; 1 797; 1 488; 1 419
50;160735001;Bergbahnregion/Schwarzatal; 5 560; 2 682; 2 878; 5 522;  38;  585;  566; 1 412; 1 401; 1 596
60;160735001013;Cursdorf;  646;  303;  342;  635;  10;  72;  76;  157;  162;  178
60;160735001014;Deesbach;  368;  195;  173;  362;  6;  40;  37;  105;  88;  98
60;160735001037;Katzhütte; 1 520;  753;  768; 1 505;  16;  148;  150;  396;  390;  437
60;160735001056;Meuselbach-Schwarzmühle; 1 195;  551;  644; 1 189;  6;  107;  119;  292;  326;  351
60;160735001065;Oberweißbach/Thür. Wald, Stadt; 1 831;  880;  951; 1 831;  0;  218;  184;  462;  435;  532
50;160735002;Lichtetal am Rennsteig; 4 220; 2 090; 2 130; 4 201;  19;  412;  460; 1 120; 1 091; 1 137
60;160735002049;Lichte; 1 592;  798;  794; 1 585;  7;  140;  182;  450;  368;  452
60;160735002066;Piesau;  783;  399;  385;  778;  6;  77;  91;  181;  224;  211
60;160735002068;Reichmannsdorf;  812;  399;  412;  808;  3;  85;  87;  221;  229;  189
60;160735002079;Schmiedefeld; 1 033;  494;  539; 1 030;  3;  110;  100;  268;  270;  285
50;160735003;Mittleres Schwarzatal; 6 085; 3 038; 3 047; 6 060;  25;  733;  681; 1 559; 1 531; 1 581
60;160735003001;Allendorf;  347;  179;  168;  347;  0;  52;  41;  105;  79;  70
60;160735003006;Bechstedt;  164;  81;  83;  164;  0;  21;  12;  43;  54;  34
60;160735003017;Döschnitz;  267;  138;  128;  263;  3;  33;  31;  68;  72;  62
60;160735003021;Dröbischau;  477;  241;  236;  474;  3;  69;  52;  123;  107;  126
60;160735003054;Mellenbach-Glasbach; 1 043;  518;  525; 1 036;  7;  96;  112;  235;  295;  305
60;160735003055;Meura;  475;  235;  240;  475;  0;  57;  66;  116;  125;  111
60;160735003063;Oberhain;  726;  370;  356;  726;  0;  96;  73;  184;  192;  181
60;160735003074;Rohrbach;  204;  94;  110;  204;  0;  22;  20;  56;  63;  43
60;160735003082;Schwarzburg;  522;  259;  263;  519;  3;  57;  52;  139;  132;  142
60;160735003084;Sitzendorf;  880;  440;  441;  875;  6;  104;  93;  209;  199;  276
60;160735003094;Unterweißbach;  797;  394;  403;  794;  3;  102;  102;  217;  180;  196
60;160735003101;Wittgendorf;  183;  89;  94;  183;  0;  24;  27;  64;  33;  35
50;160735005;Probstzella-Lehesten-Marktgölitz; 5 133; 2 547; 2 586; 5 115;  18;  628;  595; 1 318; 1 278; 1 314
60;160735005046;Lehesten, Stadt; 1 837;  922;  915; 1 831;  6;  234;  239;  480;  446;  438
60;160735005067;Probstzella; 3 296; 1 625; 1 671; 3 284;  12;  394;  356;  838;  832;  876
50;160735050;Saalfeld/Saale, Stadt; 25 532; 12 240; 13 290; 25 040;  490; 3 180; 3 240; 6 500; 5 530; 7 090
60;160735050004;Arnsgereuth;  265;  135;  129;  264;  0;  35;  28;  75;  62;  64
60;160735050077;Saalfeld/Saale, Stadt; 25 267; 12 100; 13 170; 24 780;  490; 3 140; 3 210; 6 420; 5 460; 7 020
50;160735051;Kaulsdorf; 3 753; 1 894; 1 859; 3 741;  12;  476;  439; 1 010;  938;  890
60;160735051002;Altenbeuthen;  225;  116;  108;  224;  0;  29;  26;  66;  51;  52
60;160735051035;Hohenwarte;  185;  91;  93;  184;  0;  37;  35;  46;  31;  35
60;160735051038;Kaulsdorf; 2 668; 1 348; 1 321; 2 663;  6;  312;  302;  710;  671;  674
60;160735051107;Drognitz;  675;  339;  337;  670;  6;  98;  76;  188;  185;  129
40;16074;Saale-Holzland-Kreis; 84 802; 42 100; 42 700; 83 890;  910; 11 330; 10 460; 23 390; 20 380; 19 240
50;160740044;Kahla, Stadt; 7 066; 3 455; 3 611; 6 986;  80;  937;  987; 1 833; 1 603; 1 706
60;160740044044;Kahla, Stadt; 7 066; 3 455; 3 611; 6 986;  80;  937;  987; 1 833; 1 603; 1 706
50;160740116;Schkölen, Stadt; 2 687; 1 404; 1 283; 2 664;  23;  343;  344;  730;  711;  559
60;160740116116;Schkölen, Stadt; 2 687; 1 404; 1 283; 2 664;  23;  343;  344;  730;  711;  559
50;160745005;Heideland-Elstertal; 5 492; 2 782; 2 711; 5 473;  20;  682;  633; 1 477; 1 417; 1 284
60;160745005012;Crossen an der Elster; 1 750;  868;  882; 1 743;  7;  199;  185;  429;  434;  503
60;160745005038;Hartmannsdorf;  667;  338;  328;  666;  0;  78;  73;  172;  210;  133
60;160745005039;Heideland; 1 894;  971;  923; 1 888;  6;  253;  241;  550;  478;  372
60;160745005072;Rauda;  303;  159;  145;  301;  3;  33;  28;  80;  93;  70
60;160745005092;Silbitz;  686;  346;  341;  683;  4;  91;  84;  195;  158;  159
60;160745005106;Walpernhain;  192;  100;  92;  192;  0;  28;  22;  51;  44;  47
50;160745007;Hügelland/Täler; 5 133; 2 613; 2 520; 5 106;  27;  724;  587; 1 440; 1 335; 1 047
60;160745007007;Bremsnitz;  145;  67;  77;  144;  0;  15;  17;  43;  35;  34
60;160745007017;Eineborn;  340;  167;  174;  341;  0;  35;  43;  90;  96;  77
60;160745007022;Geisenhain;  182;  88;  93;  178;  3;  19;  24;  37;  59;  42
60;160745007024;Gneus;  161;  72;  89;  161;  0;  31;  18;  45;  36;  31
60;160745007029;Großbockedra;  181;  100;  82;  176;  6;  24;  24;  55;  42;  37
60;160745007045;Karlsdorf;  111;  58;  53;  111;  0;  18;  13;  32;  17;  31
60;160745007046;Kleinbockedra;  34;  14;  19;  33;  0;  3;  3;  10;  8;  9
60;160745007047;Kleinebersdorf;  183;  93;  89;  182;  0;  32;  12;  53;  49;  36
60;160745007053;Lippersdorf-Erdmannsdorf;  473;  255;  218;  473;  0;  69;  60;  110;  129;  105
60;160745007056;Meusebach;  97;  49;  50;  99;  0;  14;  6;  27;  30;  22
60;160745007064;Oberbodnitz;  243;  130;  113;  240;  3;  28;  28;  65;  70;  52
60;160745007066;Ottendorf;  405;  201;  205;  406;  0;  47;  54;  99;  107;  99
60;160745007071;Rattelsdorf;  90;  42;  48;  90;  0;  12;  9;  30;  18;  21
60;160745007074;Rausdorf;  189;  99;  90;  186;  3;  24;  27;  64;  53;  21
60;160745007077;Renthendorf;  418;  210;  207;  417;  0;  57;  45;  113;  109;  93
60;160745007097;Tautendorf;  169;  91;  78;  169;  0;  18;  19;  46;  42;  44
60;160745007101;Tissa;  142;  77;  65;  142;  0;  26;  21;  33;  29;  33
60;160745007102;Trockenborn-Wolfersdorf;  574;  292;  282;  568;  6;  82;  54;  188;  159;  91
60;160745007103;Tröbnitz;  481;  247;  234;  478;  3;  83;  51;  148;  113;  86
60;160745007104;Unterbodnitz;  192;  97;  96;  190;  3;  32;  19;  61;  47;  34
60;160745007107;Waltersdorf;  196;  107;  88;  195;  0;  33;  22;  60;  56;  24
60;160745007108;Weißbach;  127;  57;  70;  127;  0;  22;  18;  31;  31;  25
50;160745011;Südliches Saaletal; 10 963; 5 534; 5 429; 10 856;  107; 1 541; 1 304; 3 103; 2 839; 2 176
60;160745011002;Altenberga;  743;  371;  371;  733;  9;  113;  96;  211;  171;  151
60;160745011004;Bibra;  268;  142;  126;  268;  0;  47;  34;  76;  63;  48
60;160745011008;Bucha; 1 094;  551;  544; 1 083;  12;  179;  128;  338;  282;  168
60;160745011016;Eichenberg;  415;  224;  192;  413;  3;  47;  51;  120;  123;  75
60;160745011021;Freienorla;  329;  155;  173;  328;  0;  50;  46;  73;  92;  67
60;160745011031;Großeutersdorf;  272;  135;  137;  272;  0;  34;  28;  72;  72;  66
60;160745011033;Großpürschütz;  391;  192;  199;  388;  3;  62;  42;  114;  113;  60
60;160745011034;Gumperda;  395;  201;  194;  395;  0;  54;  53;  107;  95;  86
60;160745011042;Hummelshain;  622;  283;  339;  619;  3;  77;  41;  150;  153;  201
60;160745011048;Kleineutersdorf;  370;  192;  178;  370;  0;  45;  50;  87;  96;  92
60;160745011049;Laasdorf;  498;  246;  252;  495;  3;  72;  58;  148;  141;  79
60;160745011052;Lindig;  247;  132;  114;  246;  0;  28;  19;  75;  71;  53
60;160745011057;Milda;  788;  396;  392;  788;  0;  128;  99;  235;  210;  116
60;160745011065;Orlamünde, Stadt; 1 194;  592;  601; 1 187;  6;  169;  147;  324;  271;  282
60;160745011076;Reinstädt;  514;  259;  255;  514;  0;  65;  64;  136;  138;  111
60;160745011079;Rothenstein; 1 212;  618;  594; 1 200;  12;  131;  135;  334;  347;  265
60;160745011087;Schöps;  366;  224;  142;  316;  50;  51;  54;  119;  84;  58
60;160745011089;Seitenroda;  198;  102;  97;  199;  0;  27;  23;  59;  51;  39
60;160745011095;Sulza;  286;  146;  140;  283;  3;  33;  32;  91;  63;  67
60;160745011114;Zöllnitz;  761;  373;  389;  759;  3;  129;  104;  234;  203;  92
50;160745014;Hermsdorf; 11 076; 5 426; 5 650; 10 963;  113; 1 374; 1 390; 2 884; 2 453; 2 975
60;160745014041;Hermsdorf, Stadt; 8 026; 3 899; 4 128; 7 917;  110;  952; 1 029; 1 993; 1 685; 2 368
60;160745014059;Mörsdorf;  437;  224;  213;  437;  0;  60;  57;  133;  133;  54
60;160745014075;Reichenbach;  935;  468;  467;  932;  3;  130;  95;  273;  230;  207
60;160745014084;Schleifreisen;  430;  213;  216;  429;  0;  57;  52;  122;  107;  91
60;160745014093;St.Gangloff; 1 248;  622;  626; 1 248;  0;  175;  157;  363;  298;  255
50;160745015;Dornburg-Camburg; 10 574; 5 280; 5 293; 10 515;  58; 1 500; 1 270; 3 053; 2 602; 2 148
60;160745015011;Dornburg-Camburg, Stadt; 5 549; 2 700; 2 850; 5 525;  25;  778;  663; 1 524; 1 300; 1 285
60;160745015019;Frauenprießnitz;  896;  463;  433;  893;  3;  114;  121;  257;  249;  155
60;160745015026;Golmsdorf;  654;  324;  330;  654;  0;  104;  75;  205;  174;  96
60;160745015032;Großlöbichau;  794;  404;  390;  788;  6;  135;  97;  275;  192;  95
60;160745015036;Hainichen;  193;  105;  88;  193;  0;  25;  21;  50;  54;  43
60;160745015043;Jenalöbnitz;  153;  72;  81;  153;  0;  24;  25;  45;  35;  24
60;160745015051;Lehesten;  715;  376;  339;  715;  0;  102;  75;  216;  191;  131
60;160745015054;Löberschütz;  138;  67;  70;  137;  0;  9;  16;  25;  51;  36
60;160745015063;Neuengönna;  649;  335;  314;  637;  12;  101;  78;  203;  163;  104
60;160745015096;Tautenburg;  297;  159;  138;  291;  6;  36;  30;  86;  81;  64
60;160745015099;Thierschneck;  113;  60;  53;  113;  0;  18;  12;  39;  21;  23
60;160745015112;Wichmar;  220;  117;  103;  214;  6;  24;  26;  69;  51;  50
60;160745015113;Zimmern;  203;  98;  104;  202;  0;  30;  31;  59;  40;  42
50;160745050;Stadtroda, Stadt; 7 223; 3 536; 3 687; 7 134;  89;  958;  940; 2 026; 1 769; 1 530
60;160745050006;Bollberg;  291;  139;  152;  291;  0;  45;  16;  87;  84;  59
60;160745050058;Möckern;  130;  63;  67;  130;  0;  12;  18;  43;  33;  24
60;160745050069;Quirla;  505;  253;  252;  501;  4;  69;  59;  140;  144;  93
60;160745050081;Ruttersdorf-Lotschen;  324;  161;  163;  324;  0;  46;  41;  83;  99;  55
60;160745050094;Stadtroda, Stadt; 5 973; 2 920; 3 053; 5 888;  85;  786;  806; 1 673; 1 409; 1 299
50;160745051;Bürgel, Stadt; 3 683; 1 853; 1 830; 3 659;  24;  494;  443; 1 030;  860;  856
60;160745051009;Bürgel, Stadt; 3 107; 1 560; 1 547; 3 083;  24;  412;  364;  862;  720;  749
60;160745051028;Graitschen b. Bürgel;  404;  207;  197;  404;  0;  51;  58;  116;  94;  85
60;160745051061;Nausnitz;  67;  34;  33;  67;  0;  13;  9;  24;  15;  6
60;160745051068;Poxdorf;  105;  52;  53;  105;  0;  18;  12;  28;  31;  16
50;160745052;Eisenberg, Stadt; 12 161; 5 840; 6 330; 11 840;  320; 1 650; 1 570; 3 310; 2 690; 2 940
60;160745052018;Eisenberg, Stadt; 10 619; 5 080; 5 540; 10 310;  310; 1 430; 1 390; 2 880; 2 330; 2 590
60;160745052025;Gösen;  218;  108;  109;  217;  0;  31;  27;  65;  51;  43
60;160745052037;Hainspitz;  675;  324;  351;  672;  3;  91;  81;  155;  183;  165
60;160745052055;Mertendorf;  159;  81;  79;  160;  0;  22;  21;  55;  32;  30
60;160745052067;Petersberg;  278;  134;  144;  278;  0;  50;  24;  94;  51;  59
60;160745052073;Rauschwitz;  212;  109;  103;  209;  3;  29;  26;  64;  42;  51
50;160745053;Bad Klosterlausnitz; 8 744; 4 386; 4 357; 8 691;  52; 1 130;  988; 2 507; 2 099; 2 019
60;160745053001;Albersdorf;  284;  154;  129;  283;  0;  43;  38;  86;  60;  56
60;160745053003;Bad Klosterlausnitz; 3 504; 1 711; 1 793; 3 461;  43;  424;  396;  934;  785;  965
60;160745053005;Bobeck;  297;  159;  138;  297;  0;  34;  32;  90;  78;  63
60;160745053082;Scheiditz;  52;  27;  24;  51;  0;  3;  3;  19;  10;  16
60;160745053085;Schlöben;  931;  465;  466;  928;  3;  157;  114;  293;  222;  145
60;160745053086;Schöngleina;  463;  231;  232;  463;  0;  67;  56;  155;  114;  71
60;160745053091;Serba;  679;  349;  331;  680;  0;  72;  83;  188;  193;  144
60;160745053098;Tautenhain; 1 078;  554;  524; 1 078;  0;  135;  115;  308;  290;  230
60;160745053105;Waldeck;  249;  130;  119;  249;  0;  34;  30;  66;  63;  56
60;160745053109;Weißenborn; 1 207;  606;  601; 1 201;  6;  161;  121;  368;  284;  273
40;16075;Saale-Orla-Kreis; 85 806; 42 220; 43 590; 85 000;  810; 11 310; 10 550; 22 920; 20 550; 20 480
50;160750046;Hirschberg, Stadt; 2 290; 1 095; 1 195; 2 261;  29;  321;  294;  595;  497;  583
60;160750046046;Hirschberg, Stadt; 2 290; 1 095; 1 195; 2 261;  29;  321;  294;  595;  497;  583
50;160750062;Bad Lobenstein, Stadt; 6 314; 3 116; 3 198; 6 152;  162;  807;  745; 1 657; 1 550; 1 555
60;160750062062;Bad Lobenstein, Stadt; 6 314; 3 116; 3 198; 6 152;  162;  807;  745; 1 657; 1 550; 1 555
50;160750085;Pößneck, Stadt; 12 445; 5 930; 6 510; 12 340;  100; 1 580; 1 590; 3 090; 2 800; 3 380
60;160750085085;Pößneck, Stadt; 12 445; 5 930; 6 510; 12 340;  100; 1 580; 1 590; 3 090; 2 800; 3 380
50;160750098;Schleiz, Stadt; 8 590; 4 161; 4 429; 8 478;  112; 1 137; 1 136; 2 230; 1 989; 2 098
60;160750098098;Schleiz, Stadt; 8 590; 4 161; 4 429; 8 478;  112; 1 137; 1 136; 2 230; 1 989; 2 098
50;160750129;Krölpa; 2 809; 1 403; 1 406; 2 796;  13;  332;  294;  772;  691;  720
60;160750129129;Krölpa; 2 809; 1 403; 1 406; 2 796;  13;  332;  294;  772;  691;  720
50;160750131;Gefell, Stadt; 2 641; 1 303; 1 338; 2 621;  20;  380;  364;  759;  585;  553
60;160750131131;Gefell, Stadt; 2 641; 1 303; 1 338; 2 621;  20;  380;  364;  759;  585;  553
50;160750132;Tanna, Stadt; 3 800; 1 862; 1 938; 3 782;  18;  557;  466; 1 054;  856;  867
60;160750132132;Tanna, Stadt; 3 800; 1 862; 1 938; 3 782;  18;  557;  466; 1 054;  856;  867
50;160750133;Wurzbach, Stadt; 3 273; 1 632; 1 641; 3 250;  23;  443;  376;  863;  823;  768
